lat,lon,pop
28.12,27.62,3
28.12,28.38,12
28.12,28.62,989
28.12,28.88,1290
28.12,29.12,424
28.12,29.38,4
28.12,29.62,107
28.12,29.88,119
28.12,30.12,11
28.12,30.38,636
28.12,30.62,709915
28.12,30.88,843005
28.12,31.12,3920
28.12,31.38,2
28.12,31.62,5
28.12,32.12,51
28.12,32.38,71
28.12,32.62,60
28.12,33.12,195
28.12,33.38,3910
28.12,33.62,32367
28.12,33.88,329
28.12,34.12,221
28.12,34.38,25358
28.12,34.62,89
28.12,34.88,301
28.12,35.12,7882
28.12,35.38,2345
28.12,35.62,998
28.12,35.88,302
28.12,36.12,686
28.12,36.38,317
28.12,36.62,12575
28.12,36.88,382
28.12,37.12,335
28.12,37.38,12
28.12,37.62,46
28.12,37.88,9
28.12,38.12,1
28.12,38.62,22
28.12,38.88,29
28.12,39.12,386
28.12,40.62,2
28.12,40.88,6894
28.12,41.12,1863
28.12,41.38,4
28.12,41.62,2861
28.12,41.88,1842
28.12,42.12,581
28.12,42.38,73
28.12,42.62,20
28.12,42.88,2735
28.12,43.12,16
28.12,43.38,3
28.12,43.62,200
28.12,43.88,1
28.12,44.12,3
28.12,44.38,12
28.12,44.62,22
28.12,44.88,4
28.12,45.38,117
28.12,45.62,21203
28.12,45.88,1349
28.12,46.12,325
28.12,46.38,100
28.12,46.62,646
28.12,46.88,243
28.12,47.12,60
28.12,47.38,4
28.12,47.62,8
28.12,47.88,246
28.12,48.12,28
28.12,48.38,209
28.12,48.62,1146
28.12,48.88,3339
28.12,50.12,58
28.12,51.38,7139
28.12,51.62,5326
28.12,51.88,8987
28.12,52.12,9942
28.12,52.38,1887
28.12,52.62,768
28.12,52.88,1303
28.12,53.12,549
28.12,53.38,1604
28.12,53.62,11041
28.12,53.88,3901
28.12,54.12,13576
28.12,54.38,1277
28.12,54.62,1448
28.12,54.88,56
28.12,55.12,7860
28.12,55.38,1734
28.12,55.62,1320
28.12,55.88,8255
28.12,56.12,12262
28.12,56.38,9792
28.12,56.62,809
28.12,56.88,28
28.12,57.12,27411
28.12,57.38,90208
28.12,57.62,11345
28.12,57.88,27145
28.12,58.12,72984
28.12,58.38,111
28.12,58.62,1766
28.12,58.88,2069
28.12,59.12,651
28.12,59.38,101
28.12,59.62,32
28.12,60.12,15
28.12,60.38,652
28.12,60.62,572
28.12,60.88,257
28.12,61.12,77540
28.12,61.38,27265
28.12,61.62,163
28.12,61.88,59
28.12,62.12,113
28.12,62.38,747
28.12,62.62,51
28.12,63.38,493
28.12,64.12,35
28.12,64.38,20
28.12,64.62,63
28.12,64.88,315
28.12,65.12,642
28.12,65.38,412
28.12,65.62,7904
28.12,65.88,5995
28.12,66.12,6905
28.12,66.38,33259
28.12,66.62,13934
28.12,66.88,1581
28.12,67.12,9526
28.12,67.38,9625
28.12,67.62,24553
28.12,67.88,95621
28.12,68.12,247216
28.12,68.38,195771
28.12,68.62,313333
28.12,68.88,472850
28.12,69.12,435139
28.12,69.38,350246
28.12,69.62,542330
28.12,69.88,293359
28.12,70.12,221833
28.12,70.38,44453
28.12,70.62,78
28.12,70.88,2
28.12,71.12,6
28.12,71.38,4
28.12,71.62,46
28.12,71.88,376
28.12,72.12,14299
28.12,72.38,23302
28.12,72.62,24203
28.12,72.88,9368
28.12,73.12,21992
28.12,73.38,836951
28.12,73.62,75549
28.12,73.88,66786
28.12,74.12,122679
28.12,74.38,82827
28.12,74.62,220769
28.12,74.88,236885
28.12,75.12,220491
28.12,75.38,399950
28.12,75.62,404573
28.12,75.88,354265
28.12,76.12,476926
28.12,76.38,342252
28.12,76.62,589149
28.12,76.88,760686
28.12,77.12,574008
28.12,77.38,794966
28.12,77.62,487102
28.12,77.88,781307
28.12,78.12,670106
28.12,78.38,813736
28.12,78.62,433433
28.12,78.88,629969
28.12,79.12,1023534
28.12,79.38,635374
28.12,79.62,690495
28.12,79.88,532092
28.12,80.12,453533
28.12,80.38,516560
28.12,80.62,335473
28.12,80.88,377251
28.12,81.12,423116
28.12,81.38,407445
28.12,81.62,558064
28.12,81.88,64573
28.12,82.12,104468
28.12,82.38,298467
28.12,82.62,118949
28.12,82.88,164229
28.12,83.12,196093
28.12,83.38,201257
28.12,83.62,207812
28.12,83.88,272417
28.12,84.12,429605
28.12,84.38,174915
28.12,84.62,111361
28.12,84.88,129449
28.12,85.12,54414
28.12,85.38,26027
28.12,85.62,3106
28.12,85.88,2914
28.12,86.12,2471
28.12,86.38,82
28.12,86.62,361
28.12,86.88,7259
28.12,87.12,3482
28.12,87.38,458
28.12,87.62,3107
28.12,87.88,1731
28.12,88.12,2950
28.12,88.38,2701
28.12,88.62,350
28.12,88.88,263
28.12,89.12,782
28.12,89.38,3188
28.12,89.62,855
28.12,89.88,36
28.12,90.12,339
28.12,90.38,17
28.12,90.88,3000
28.12,91.12,4377
28.12,91.38,1391
28.12,91.62,1264
28.12,91.88,3293
28.12,92.12,2700
28.12,92.38,6696
28.12,92.62,74
28.12,93.12,1251
28.12,93.38,11202
28.12,93.62,10827
28.12,93.88,11179
28.12,94.12,34642
28.12,94.38,9829
28.12,94.62,20491
28.12,94.88,47839
28.12,95.12,9119
28.12,95.38,50009
28.12,95.62,9239
28.12,95.88,45060
28.12,96.12,1420
28.12,96.38,1375
28.12,96.62,10010
28.12,96.88,196
28.12,97.12,1924
28.12,97.38,38
28.12,97.62,60
28.12,98.38,252
28.12,98.62,6165
28.12,98.88,7446
28.12,99.12,1498
28.12,99.38,11254
28.12,99.62,5057
28.12,99.88,7699
28.12,100.12,398
28.12,100.38,2857
28.12,100.62,2139
28.12,100.88,13131
28.12,101.12,5271
28.12,101.38,9229
28.12,101.62,16525
28.12,101.88,13779
28.12,102.12,154836
28.12,102.38,31237
28.12,102.62,43542
28.12,102.88,90888
28.12,103.12,63734
28.12,103.38,51562
28.12,103.62,161780
28.12,103.88,52039
28.12,104.12,141741
28.12,104.38,116093
28.12,104.62,242279
28.12,104.88,146450
28.12,105.12,99670
28.12,105.38,219296
28.12,105.62,69355
28.12,105.88,155748
28.12,106.12,208590
28.12,106.38,171257
28.12,106.62,124510
28.12,106.88,199209
28.12,107.12,52596
28.12,107.38,75535
28.12,107.62,88323
28.12,107.88,87414
28.12,108.12,144068
28.12,108.38,138120
28.12,108.62,84920
28.12,108.88,85519
28.12,109.12,152259
28.12,109.38,112714
28.12,109.62,125282
28.12,109.88,85402
28.12,110.12,232193
28.12,110.38,52783
28.12,110.62,112785
28.12,110.88,106581
28.12,111.12,77705
28.12,111.38,100075
28.12,111.62,164415
28.12,111.88,154414
28.12,112.12,195796
28.12,112.38,307770
28.12,112.62,364387
28.12,112.88,1570002
28.12,113.12,2409886
28.12,113.38,448165
28.12,113.62,596803
28.12,113.88,179845
28.12,114.12,255720
28.12,114.38,300445
28.12,114.62,143424
28.12,114.88,247378
28.12,115.12,128522
28.12,115.38,242677
28.12,115.62,687301
28.12,115.88,522578
28.12,116.12,255485
28.12,116.38,667968
28.12,116.62,324034
28.12,116.88,246962
28.12,117.12,326403
28.12,117.38,69473
28.12,117.62,114135
28.12,117.88,175201
28.12,118.12,59004
28.12,118.38,29728
28.12,118.62,52703
28.12,118.88,19106
28.12,119.12,128047
28.12,119.38,28945
28.12,119.62,109392
28.12,119.88,11559
28.12,120.12,31162
28.12,120.38,299926
28.12,120.62,1778636
28.12,120.88,894219
28.12,121.12,761563
28.12,121.38,426330
28.12,121.62,30032
28.12,129.12,946
28.12,129.38,9319
28.38,-115.12,3
28.38,-114.12,281
28.38,-113.88,313
28.38,-113.62,4
28.38,-113.38,4
28.38,-113.12,1
28.38,-112.88,125
28.38,-111.62,19
28.38,-111.38,1202
28.38,-111.12,279
28.38,-110.88,23
28.38,-110.62,2234
28.38,-110.38,187
28.38,-110.12,52
28.38,-109.88,1427
28.38,-109.62,653
28.38,-109.38,695
28.38,-109.12,1501
28.38,-108.88,4055
28.38,-108.62,1228
28.38,-108.38,1702
28.38,-108.12,724
28.38,-107.88,4407
28.38,-107.62,1597
28.38,-107.38,14578
28.38,-107.12,4565
28.38,-106.88,159504
28.38,-106.62,8790
28.38,-106.38,4511
28.38,-106.12,1333
28.38,-105.88,86
28.38,-105.62,22008
28.38,-105.38,37550
28.38,-105.12,1
28.38,-104.88,11
28.38,-104.62,1115
28.38,-104.38,26
28.38,-104.12,4
28.38,-103.88,12
28.38,-103.62,67
28.38,-103.38,360
28.38,-103.12,6
28.38,-102.88,67
28.38,-102.62,479
28.38,-101.88,3
28.38,-101.62,1
28.38,-101.38,19
28.38,-101.12,50
28.38,-100.88,76179
28.38,-100.62,3524
28.38,-100.38,1710
28.38,-100.12,13
28.38,-99.88,897
28.38,-99.62,1012
28.38,-99.38,921
28.38,-99.12,4313
28.38,-98.88,92
28.38,-98.62,326
28.38,-98.38,1416
28.38,-98.12,6971
28.38,-97.88,8129
28.38,-97.62,21011
28.38,-97.38,3176
28.38,-97.12,954
28.38,-96.88,909
28.38,-96.62,2399
28.38,-96.38,1312
28.38,-82.88,86
28.38,-82.62,258453
28.38,-82.38,63288
28.38,-82.12,48519
28.38,-81.88,8019
28.38,-81.62,118151
28.38,-81.38,566657
28.38,-81.12,46961
28.38,-80.88,65455
28.38,-80.62,140855
28.38,-17.88,1216
28.38,-16.88,15676
28.38,-16.62,122750
28.38,-16.38,393719
28.38,-16.12,120317
28.38,-14.12,6713
28.38,-13.88,26073
28.38,-11.62,63
28.38,-11.38,10368
28.38,-11.12,82888
28.38,-10.88,21
28.38,-10.62,914
28.38,-10.38,1107
28.38,-10.12,31
28.38,-9.88,1480
28.38,-9.12,2
28.38,-8.88,2
28.38,-8.62,5
28.38,-8.12,4
28.38,-3.88,1
28.38,-1.12,28
28.38,-0.88,40
28.38,-0.62,67
28.38,-0.38,73
28.38,-0.12,23809
28.38,0.12,41
28.38,0.38,8
28.38,0.62,5
28.38,0.88,3
28.38,1.62,4
28.38,2.38,24
28.38,2.62,945
28.38,4.12,5
28.38,4.62,1
28.38,6.62,4
28.38,7.38,267
28.38,7.62,1082
28.38,7.88,137
28.38,8.12,8
28.38,8.38,20
28.38,8.88,6
28.38,9.12,105
28.38,9.38,208
28.38,9.62,337
28.38,9.88,25
28.38,13.88,3
28.38,14.12,4
28.38,14.38,4
28.38,14.62,3
28.38,14.88,1106
28.38,15.62,16
28.38,17.38,2
28.38,17.62,55
28.38,17.88,21
28.38,18.12,5
28.38,18.38,4
28.38,18.88,8
28.38,19.12,388
28.38,19.62,17
28.38,19.88,1330
28.38,20.12,7
28.38,20.62,4
28.38,21.62,3
28.38,21.88,112
28.38,28.62,41
28.38,28.88,51563
28.38,29.12,7404
28.38,29.38,2
28.38,29.62,27
28.38,29.88,206
28.38,30.12,16
28.38,30.38,1244
28.38,30.62,814161
28.38,30.88,607677
28.38,31.12,595
28.38,31.88,96
28.38,32.12,7
28.38,32.62,6
28.38,32.88,211
28.38,33.12,14410
28.38,33.38,255
28.38,33.62,4849
28.38,33.88,277
28.38,34.12,159
28.38,34.38,187
28.38,34.62,6038
28.38,34.88,7213
28.38,35.12,18190
28.38,35.38,247
28.38,35.62,1211
28.38,35.88,418
28.38,36.12,319
28.38,36.38,37893
28.38,36.62,671134
28.38,36.88,8132
28.38,37.12,989
28.38,37.38,65
28.38,37.62,1204
28.38,37.88,7
28.38,38.12,49
28.38,38.38,1
28.38,38.62,23
28.38,38.88,41
28.38,39.12,214
28.38,40.88,4
28.38,41.38,13
28.38,41.62,11
28.38,41.88,4
28.38,42.88,119
28.38,43.12,192
28.38,43.38,9
28.38,44.38,135
28.38,44.62,21
28.38,45.38,1
28.38,45.62,279
28.38,45.88,289170
28.38,46.12,76026
28.38,46.38,2
28.38,46.62,2
28.38,47.62,2
28.38,47.88,21
28.38,48.38,51908
28.38,48.62,42347
28.38,51.12,3117
28.38,51.38,2261
28.38,51.62,19238
28.38,51.88,4954
28.38,52.12,70
28.38,52.38,3085
28.38,52.62,2729
28.38,52.88,2911
28.38,53.12,45910
28.38,53.38,7514
28.38,53.62,74181
28.38,53.88,1197
28.38,54.12,14321
28.38,54.38,43239
28.38,54.62,953
28.38,54.88,1587
28.38,55.12,9181
28.38,55.38,288
28.38,55.62,1255
28.38,55.88,26068
28.38,56.12,32157
28.38,56.38,102417
28.38,56.62,12851
28.38,56.88,2743
28.38,57.12,5812
28.38,57.38,6129
28.38,57.62,3958
28.38,57.88,52048
28.38,58.12,3714
28.38,58.38,1585
28.38,58.62,4195
28.38,58.88,1223
28.38,59.12,124
28.38,59.38,212
28.38,59.62,51
28.38,59.88,83
28.38,60.12,25
28.38,60.38,439
28.38,60.62,277
28.38,60.88,35
28.38,61.12,2391
28.38,61.38,545
28.38,61.62,61
28.38,61.88,187
28.38,63.88,374
28.38,64.12,455
28.38,64.38,607
28.38,64.62,498
28.38,64.88,1702
28.38,65.12,2245
28.38,65.38,5736
28.38,65.62,8165
28.38,65.88,1174
28.38,66.12,25514
28.38,66.38,58396
28.38,66.62,9251
28.38,66.88,9257
28.38,67.12,710
28.38,67.38,45084
28.38,67.62,17506
28.38,67.88,54183
28.38,68.12,111197
28.38,68.38,509448
28.38,68.62,153789
28.38,68.88,171595
28.38,69.12,146870
28.38,69.38,181148
28.38,69.62,310770
28.38,69.88,262026
28.38,70.12,889258
28.38,70.38,1031041
28.38,70.62,98142
28.38,70.88,265
28.38,71.12,31
28.38,71.38,163
28.38,71.62,2
28.38,71.88,16
28.38,72.12,1681
28.38,72.38,11328
28.38,72.62,17036
28.38,72.88,7572
28.38,73.12,8160
28.38,73.38,24739
28.38,73.62,45027
28.38,73.88,85968
28.38,74.12,51775
28.38,74.38,81119
28.38,74.62,141117
28.38,74.88,205293
28.38,75.12,118520
28.38,75.38,149336
28.38,75.62,302399
28.38,75.88,203337
28.38,76.12,272402
28.38,76.38,381451
28.38,76.62,254053
28.38,76.88,683149
28.38,77.12,1951905
28.38,77.38,2574366
28.38,77.62,650095
28.38,77.88,1079110
28.38,78.12,625097
28.38,78.38,505108
28.38,78.62,609668
28.38,78.88,924147
28.38,79.12,599330
28.38,79.38,1982168
28.38,79.62,499054
28.38,79.88,583137
28.38,80.12,276344
28.38,80.38,165423
28.38,80.62,335933
28.38,80.88,247709
28.38,81.12,338943
28.38,81.38,172751
28.38,81.62,40837
28.38,81.88,101106
28.38,82.12,92404
28.38,82.38,102797
28.38,82.62,82172
28.38,82.88,47016
28.38,83.12,47545
28.38,83.38,62426
28.38,83.62,111625
28.38,83.88,80412
28.38,84.12,11330
28.38,84.38,21874
28.38,84.62,1677
28.38,84.88,7526
28.38,85.12,1248
28.38,85.38,5011
28.38,85.62,157
28.38,85.88,1060
28.38,86.12,643
28.38,86.38,577
28.38,86.62,842
28.38,86.88,659
28.38,87.12,489
28.38,87.38,808
28.38,87.62,3879
28.38,87.88,7351
28.38,88.12,1900
28.38,88.38,2103
28.38,88.62,7277
28.38,89.12,130
28.38,89.38,3196
28.38,89.62,2437
28.38,89.88,334
28.38,90.38,319
28.38,90.62,4598
28.38,90.88,6526
28.38,91.12,21
28.38,91.38,7664
28.38,91.88,9
28.38,92.12,1403
28.38,92.38,12829
28.38,92.62,4075
28.38,92.88,3044
28.38,93.12,1409
28.38,93.38,1595
28.38,93.62,801
28.38,93.88,4166
28.38,94.12,11405
28.38,94.38,1217
28.38,94.62,10428
28.38,94.88,11085
28.38,95.12,17392
28.38,95.38,3650
28.38,95.62,3810
28.38,95.88,2983
28.38,96.12,1085
28.38,96.38,2
28.38,96.62,1230
28.38,96.88,45
28.38,97.12,4005
28.38,97.38,75
28.38,97.62,1471
28.38,97.88,63
28.38,98.38,6976
28.38,98.88,16487
28.38,99.12,2058
28.38,99.38,267
28.38,99.88,5669
28.38,100.12,784
28.38,100.38,601
28.38,100.62,6028
28.38,100.88,1110
28.38,101.12,5641
28.38,101.38,2704
28.38,101.62,13640
28.38,101.88,25723
28.38,102.12,146057
28.38,102.38,68985
28.38,102.62,55530
28.38,102.88,52280
28.38,103.12,81375
28.38,103.38,12746
28.38,103.62,45706
28.38,103.88,68352
28.38,104.12,49231
28.38,104.38,120406
28.38,104.62,289594
28.38,104.88,169283
28.38,105.12,202336
28.38,105.38,162451
28.38,105.62,65836
28.38,105.88,16859
28.38,106.12,109127
28.38,106.38,72672
28.38,106.62,73711
28.38,106.88,46789
28.38,107.12,56890
28.38,107.38,50134
28.38,107.62,66242
28.38,107.88,44343
28.38,108.12,111328
28.38,108.38,120739
28.38,108.62,64753
28.38,108.88,135005
28.38,109.12,171025
28.38,109.38,114827
28.38,109.62,232417
28.38,109.88,74450
28.38,110.12,75314
28.38,110.38,193272
28.38,110.62,34873
28.38,110.88,17125
28.38,111.12,115060
28.38,111.38,166176
28.38,111.62,93969
28.38,111.88,165465
28.38,112.12,162851
28.38,112.38,257319
28.38,112.62,355170
28.38,112.88,425106
28.38,113.12,280729
28.38,113.38,173193
28.38,113.62,154681
28.38,113.88,245873
28.38,114.12,47251
28.38,114.38,40594
28.38,114.62,72270
28.38,114.88,144736
28.38,115.12,179502
28.38,115.38,619584
28.38,115.62,214734
28.38,115.88,344475
28.38,116.12,330145
28.38,116.38,266083
28.38,116.62,130642
28.38,116.88,286474
28.38,117.12,338676
28.38,117.38,259648
28.38,117.62,287327
28.38,117.88,636822
28.38,118.12,772443
28.38,118.38,252617
28.38,118.62,38833
28.38,118.88,19045
28.38,119.12,19589
28.38,119.38,69556
28.38,119.62,84180
28.38,119.88,575582
28.38,120.12,81597
28.38,120.38,24548
28.38,120.62,70484
28.38,120.88,59547
28.38,121.12,301368
28.38,121.38,943961
28.38,121.62,339570
28.38,121.88,2417
28.38,129.12,117
28.38,129.38,15442
28.38,129.62,36570
28.38,129.88,5837
28.38,130.12,2205
28.62,-114.38,5
28.62,-114.12,141
28.62,-113.88,97
28.62,-113.62,3
28.62,-113.12,2
28.62,-111.88,78
28.62,-111.62,2101
28.62,-111.38,2064
28.62,-111.12,21
28.62,-110.88,22
28.62,-110.62,21
28.62,-110.38,211
28.62,-110.12,55
28.62,-109.88,672
28.62,-109.62,1622
28.62,-109.38,108
28.62,-109.12,349
28.62,-108.88,584
28.62,-108.62,235
28.62,-108.38,304
28.62,-108.12,794
28.62,-107.88,639
28.62,-107.62,7679
28.62,-107.38,10261
28.62,-107.12,3047
28.62,-106.88,12897
28.62,-106.62,2691
28.62,-106.38,322
28.62,-106.12,760859
28.62,-105.88,71465
28.62,-105.62,423
28.62,-105.38,72
28.62,-105.12,10
28.62,-104.88,23
28.62,-104.62,55
28.62,-104.38,170
28.62,-104.12,47
28.62,-103.88,32
28.62,-103.62,32
28.62,-103.38,41
28.62,-103.12,157
28.62,-102.88,421
28.62,-102.62,105
28.62,-102.38,34
28.62,-101.88,15
28.62,-101.62,27
28.62,-101.38,12
28.62,-101.12,45
28.62,-100.88,868
28.62,-100.62,156302
28.62,-100.38,50568
28.62,-100.12,13
28.62,-99.88,15998
28.62,-99.62,884
28.62,-99.38,90
28.62,-99.12,5064
28.62,-98.88,58
28.62,-98.62,114
28.62,-98.38,124
28.62,-98.12,632
28.62,-97.88,1903
28.62,-97.62,680
28.62,-97.38,3866
28.62,-97.12,2524
28.62,-96.88,5545
28.62,-96.62,17872
28.62,-96.38,1492
28.62,-96.12,5463
28.62,-95.88,670
28.62,-82.62,53038
28.62,-82.38,57124
28.62,-82.12,32676
28.62,-81.88,69446
28.62,-81.62,230679
28.62,-81.38,958572
28.62,-81.12,307365
28.62,-80.88,80037
28.62,-80.62,39
28.62,-17.88,58103
28.62,-17.62,10737
28.62,-16.38,43732
28.62,-16.12,3113
28.62,-14.12,1308
28.62,-13.88,38813
28.62,-11.38,181
28.62,-11.12,902
28.62,-10.88,98
28.62,-10.62,1552
28.62,-10.38,2608
28.62,-10.12,487
28.62,-9.88,188
28.62,-9.38,1776
28.62,-8.62,4
28.62,-8.38,15
28.62,-6.88,3162
28.62,-6.62,34
28.62,-6.38,103
28.62,-4.12,1
28.62,-2.38,2
28.62,-2.12,13
28.62,-1.88,218
28.62,-1.62,11
28.62,-0.88,9
28.62,-0.62,1
28.62,-0.38,13
28.62,-0.12,7919
28.62,0.12,5577
28.62,0.38,17505
28.62,0.88,33
28.62,1.12,1
28.62,1.38,285
28.62,1.88,3
28.62,2.12,4
28.62,2.38,25
28.62,2.62,338
28.62,6.38,8
28.62,6.62,32
28.62,6.88,23
28.62,7.12,20
28.62,7.38,715
28.62,7.62,1195
28.62,7.88,37
28.62,8.38,6
28.62,8.62,32
28.62,8.88,3226
28.62,9.12,111
28.62,9.38,410
28.62,9.62,96
28.62,9.88,1567
28.62,11.38,21
28.62,11.62,3
28.62,12.12,3
28.62,12.62,6
28.62,12.88,37
28.62,14.38,8
28.62,14.62,2
28.62,14.88,15
28.62,15.62,37
28.62,16.88,3
28.62,17.12,2
28.62,17.38,556
28.62,17.62,4398
28.62,17.88,26
28.62,18.12,36
28.62,18.62,18
28.62,18.88,35
28.62,19.12,4
28.62,19.38,235
28.62,19.62,98
28.62,19.88,138
28.62,20.12,12
28.62,20.88,62
28.62,21.12,32
28.62,21.38,1628
28.62,21.62,79
28.62,21.88,9
28.62,22.12,2
28.62,22.38,8
28.62,22.88,1
28.62,28.88,4
28.62,29.12,29
28.62,29.38,2
28.62,30.38,145
28.62,30.62,452675
28.62,30.88,928884
28.62,31.12,174
28.62,31.38,10
28.62,32.38,14
28.62,32.88,277
28.62,33.12,2911
28.62,33.38,713
28.62,33.62,1709
28.62,33.88,4721
28.62,34.12,1025
28.62,34.38,33
28.62,34.62,5899
28.62,34.88,3505
28.62,35.12,8128
28.62,35.38,162
28.62,35.62,271
28.62,35.88,3
28.62,36.12,139
28.62,36.38,7468
28.62,36.62,801
28.62,36.88,19
28.62,37.62,69
28.62,37.88,29
28.62,38.12,87
28.62,40.38,2
28.62,41.12,2
28.62,41.38,4
28.62,41.62,8
28.62,41.88,3
28.62,42.38,183
28.62,42.62,87
28.62,42.88,3
28.62,43.38,1
28.62,43.62,7
28.62,43.88,93
28.62,44.12,118
28.62,44.38,24
28.62,44.62,60
28.62,45.12,323
28.62,45.38,363
28.62,45.62,15
28.62,45.88,1207
28.62,46.12,128
28.62,46.38,4
28.62,46.62,1
28.62,47.12,3
28.62,47.38,3
28.62,47.62,31
28.62,47.88,10001
28.62,48.12,38412
28.62,48.38,35005
28.62,48.62,23
28.62,51.12,13390
28.62,51.38,47979
28.62,51.62,847
28.62,51.88,34
28.62,52.12,3596
28.62,52.38,1096
28.62,52.62,2907
28.62,52.88,2795
28.62,53.12,3182
28.62,53.38,1007
28.62,53.62,88830
28.62,53.88,13044
28.62,54.12,293
28.62,54.38,16081
28.62,54.62,34512
28.62,54.88,6285
28.62,55.12,1676
28.62,55.38,2466
28.62,55.62,324
28.62,55.88,2182
28.62,56.12,894
28.62,56.38,3173
28.62,56.62,608
28.62,56.88,63
28.62,57.12,4110
28.62,57.38,636
28.62,57.62,193143
28.62,57.88,124334
28.62,58.12,358
28.62,58.38,34
28.62,58.62,1626
28.62,58.88,78778
28.62,59.12,301298
28.62,59.38,1696
28.62,59.62,35
28.62,59.88,10
28.62,60.12,40
28.62,60.38,363
28.62,60.62,357
28.62,60.88,8784
28.62,61.12,92
28.62,61.38,299
28.62,61.62,343
28.62,61.88,32
28.62,63.12,137
28.62,63.88,153
28.62,64.12,75
28.62,64.38,6
28.62,64.62,233
28.62,64.88,2665
28.62,65.12,12531
28.62,65.38,85976
28.62,65.62,10219
28.62,65.88,1897
28.62,66.12,2461
28.62,66.38,7366
28.62,66.62,7392
28.62,66.88,8268
28.62,67.12,270
28.62,67.38,21095
28.62,67.62,24165
28.62,67.88,6047
28.62,68.12,64860
28.62,68.38,151164
28.62,68.62,45350
28.62,68.88,545
28.62,69.12,67205
28.62,69.38,8846
28.62,69.62,5906
28.62,69.88,102083
28.62,70.12,254232
28.62,70.38,367025
28.62,70.62,707218
28.62,70.88,111287
28.62,71.12,7145
28.62,71.38,141
28.62,71.62,5
28.62,71.88,59
28.62,72.12,171
28.62,72.38,11702
28.62,72.62,37555
28.62,72.88,21823
28.62,73.12,28094
28.62,73.38,10183
28.62,73.62,18662
28.62,73.88,45881
28.62,74.12,42744
28.62,74.38,61042
28.62,74.62,64362
28.62,74.88,69009
28.62,75.12,116796
28.62,75.38,183690
28.62,75.62,156748
28.62,75.88,188124
28.62,76.12,238310
28.62,76.38,341171
28.62,76.62,320908
28.62,76.88,862548
28.62,77.12,11608393
28.62,77.38,11627296
28.62,77.62,1106034
28.62,77.88,990980
28.62,78.12,640628
28.62,78.38,581724
28.62,78.62,1068748
28.62,78.88,780691
28.62,79.12,708022
28.62,79.38,736017
28.62,79.62,685523
28.62,79.88,680573
28.62,80.12,409662
28.62,80.38,365805
28.62,80.62,144344
28.62,80.88,185428
28.62,81.12,350778
28.62,81.38,27913
28.62,81.62,157350
28.62,81.88,80826
28.62,82.12,95712
28.62,82.38,136727
28.62,82.62,67216
28.62,82.88,19525
28.62,83.12,824
28.62,83.38,5913
28.62,83.62,9788
28.62,83.88,219
28.62,84.12,2240
28.62,84.38,2453
28.62,84.62,8849
28.62,84.88,1241
28.62,85.12,537
28.62,85.38,39
28.62,85.62,58
28.62,85.88,2006
28.62,86.12,252
28.62,86.38,397
28.62,86.62,10594
28.62,86.88,1575
28.62,87.12,11466
28.62,87.38,5006
28.62,87.62,5009
28.62,87.88,5469
28.62,88.12,1276
28.62,88.38,4
28.62,88.62,118
28.62,89.12,1313
28.62,89.38,2622
28.62,89.62,4952
28.62,89.88,3836
28.62,90.12,679
28.62,90.38,244
28.62,90.62,456
28.62,90.88,3
28.62,91.12,209
28.62,91.38,15
28.62,91.62,2006
28.62,91.88,1804
28.62,92.12,3763
28.62,92.38,2779
28.62,92.62,1474
28.62,92.88,1506
28.62,93.12,38
28.62,93.38,754
28.62,93.62,24
28.62,93.88,148
28.62,94.12,5064
28.62,94.38,5520
28.62,94.62,1544
28.62,94.88,284
28.62,95.12,13743
28.62,95.38,347
28.62,95.62,34
28.62,95.88,1881
28.62,96.12,579
28.62,96.88,2743
28.62,97.12,1738
28.62,97.38,6712
28.62,97.62,55
28.62,97.88,13
28.62,98.38,2416
28.62,98.62,1563
28.62,98.88,2592
28.62,99.38,4521
28.62,99.88,2398
28.62,100.12,1
28.62,100.38,8500
28.62,100.62,2336
28.62,100.88,7734
28.62,101.12,1501
28.62,101.38,1034
28.62,101.62,7240
28.62,101.88,16137
28.62,102.12,64724
28.62,102.38,17616
28.62,102.62,151851
28.62,102.88,3665
28.62,103.12,26059
28.62,103.38,18802
28.62,103.62,29198
28.62,103.88,141716
28.62,104.12,103314
28.62,104.38,189843
28.62,104.62,247911
28.62,104.88,230537
28.62,105.12,217989
28.62,105.38,158473
28.62,105.62,219635
28.62,105.88,82408
28.62,106.12,52846
28.62,106.38,36426
28.62,106.62,119141
28.62,106.88,80891
28.62,107.12,33695
28.62,107.38,147095
28.62,107.62,65202
28.62,107.88,134297
28.62,108.12,48508
28.62,108.38,106035
28.62,108.62,106320
28.62,108.88,52234
28.62,109.12,72307
28.62,109.38,178989
28.62,109.62,141686
28.62,109.88,78282
28.62,110.12,27094
28.62,110.38,51868
28.62,110.62,42677
28.62,110.88,49042
28.62,111.12,36045
28.62,111.38,57330
28.62,111.62,127518
28.62,111.88,209731
28.62,112.12,322900
28.62,112.38,921502
28.62,112.62,283320
28.62,112.88,462471
28.62,113.12,237801
28.62,113.38,136641
28.62,113.62,241735
28.62,113.88,123242
28.62,114.12,24753
28.62,114.38,87719
28.62,114.62,51111
28.62,114.88,58264
28.62,115.12,67392
28.62,115.38,253889
28.62,115.62,232650
28.62,115.88,3163160
28.62,116.12,467673
28.62,116.38,157176
28.62,116.62,431410
28.62,116.88,192785
28.62,117.12,205363
